"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 22 18:12:01 GMT 2023","Thu Jun 22 18:12:02 GMT 2023","1596","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Thu Jun 22 18:11:38 GMT 2023","Thu Jun 22 18:11:40 GMT 2023","1513","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithPage","Get all blocks successfully with page",""
"passed","Thu Jun 22 18:11:24 GMT 2023","Thu Jun 22 18:11:26 GMT 2023","1504","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidPoolView","verify that get data for pool detail delegators unsuccessfully with invalid poolview",""
"unknown","Thu Jun 22 18:11:10 GMT 2023","Thu Jun 22 18:11:10 GMT 2023","1","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_number_transaction_on_fixable_days","Get number transaction on fixable days",""
"passed","Thu Jun 22 18:12:01 GMT 2023","Thu Jun 22 18:12:03 GMT 2023","1523","Cardano Regression Suite","Cardano API test ","tests.tokens.Token","tests.tokens.Token","getATokenFail","verify that get a token with tokenId invalid",""
"passed","Thu Jun 22 18:12:51 GMT 2023","Thu Jun 22 18:12:52 GMT 2023","1511","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyInstantaneousRewards","tests.stakes.StakeKeyInstantaneousRewards","getStakeInstantaneousReward","get stake instantaneous rewards with stake key",""
"passed","Thu Jun 22 18:11:48 GMT 2023","Thu Jun 22 18:11:49 GMT 2023","1498","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithSize","Get all blocks successfully with size",""
"passed","Thu Jun 22 18:13:19 GMT 2023","Thu Jun 22 18:13:20 GMT 2023","1477","Cardano Regression Suite","Cardano API test ","tests.stakes.Stake","tests.stakes.Stake","getStakeUnsuccess","get stake with stake key | unsuccess",""
"passed","Thu Jun 22 18:12:31 GMT 2023","Thu Jun 22 18:12:33 GMT 2023","1522","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Thu Jun 22 18:12:09 GMT 2023","Thu Jun 22 18:12:10 GMT 2023","1507","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Thu Jun 22 18:13:49 GMT 2023","Thu Jun 22 18:13:51 GMT 2023","1499","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeRegistrationTest","tests.stakes.GetDataForStakeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake registration",""
"passed","Thu Jun 22 18:14:45 GMT 2023","Thu Jun 22 18:14:46 GMT 2023","1557","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_valid_hash","Get the transaction by valid hash",""
"passed","Thu Jun 22 18:12:30 GMT 2023","Thu Jun 22 18:12:31 GMT 2023","1557","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Thu Jun 22 18:13:35 GMT 2023","Thu Jun 22 18:13:37 GMT 2023","1495","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryInvalidPage","get stake history with invalid page",""
"passed","Thu Jun 22 18:11:47 GMT 2023","Thu Jun 22 18:11:49 GMT 2023","1930","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Thu Jun 22 18:11:58 GMT 2023","Thu Jun 22 18:12:00 GMT 2023","1489","Cardano Regression Suite","Cardano API test ","tests.tokens.Token","tests.tokens.Token","getATokenFail","verify that get a token with tokenId invalid",""
"passed","Thu Jun 22 18:12:16 GMT 2023","Thu Jun 22 18:12:18 GMT 2023","1559","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Thu Jun 22 18:13:16 GMT 2023","Thu Jun 22 18:13:18 GMT 2023","1471","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressStakeKeyInvalid","get stake list addres | stakeKey invalid",""
"failed","Thu Jun 22 18:11:18 GMT 2023","Thu Jun 22 18:11:20 GMT 2023","1537","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationPoolListTests","tests.delegation_controller.DelegationPoolListTests","verifyGetDataFromPoolListUnsuccessfully","verify that get data from pool list unsuccessfully",""
"passed","Thu Jun 22 18:13:13 GMT 2023","Thu Jun 22 18:13:15 GMT 2023","1500","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressStakeKeyInvalid","get stake list addres | stakeKey invalid",""
"passed","Thu Jun 22 18:12:25 GMT 2023","Thu Jun 22 18:12:27 GMT 2023","1520","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"passed","Thu Jun 22 18:14:28 GMT 2023","Thu Jun 22 18:14:30 GMT 2023","1466","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochTests","tests.epoch.EpochTests","getBlockListEpochByNo","Verify get list of epoch successfully",""
"passed","Thu Jun 22 18:12:29 GMT 2023","Thu Jun 22 18:12:31 GMT 2023","1799","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintPage","get token mints with page",""
"passed","Thu Jun 22 18:14:01 GMT 2023","Thu Jun 22 18:14:04 GMT 2023","3041","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochNoTests","tests.epoch.EpochNoTests","getEpochByCurrentNo","Verify get epoch by current epoch successfully",""
"passed","Thu Jun 22 18:11:52 GMT 2023","Thu Jun 22 18:11:53 GMT 2023","1517","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Thu Jun 22 18:12:54 GMT 2023","Thu Jun 22 18:12:55 GMT 2023","1506","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getWithdrawalHistoryStakeKeyInvalid","get stake withdrawal history | stakeKey invalid",""
"passed","Thu Jun 22 18:13:13 GMT 2023","Thu Jun 22 18:13:15 GMT 2023","1510","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyDelegationHistoryTest","tests.stakes.StakeKeyDelegationHistoryTest","getDelegationHistoryWithSize","get stake delegation history with size",""
"passed","Thu Jun 22 18:14:40 GMT 2023","Thu Jun 22 18:14:41 GMT 2023","1469","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getTokenByPoliciesSuccess","verify get tokens by policies successfully",""
"failed","Thu Jun 22 18:11:19 GMT 2023","Thu Jun 22 18:11:21 GMT 2023","1520","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidPage","verify that get data for pool detail delegators unsuccessfully with invalid page",""
"passed","Thu Jun 22 18:14:31 GMT 2023","Thu Jun 22 18:14:33 GMT 2023","1492","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByInvalidPolicies","verify get list tokens by Invalid policy",""
"passed","Thu Jun 22 18:14:24 GMT 2023","Thu Jun 22 18:14:25 GMT 2023","1530","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochTests","tests.epoch.EpochTests","getBlockListEpochByNo","Verify get list of epoch successfully",""
"passed","Thu Jun 22 18:13:51 GMT 2023","Thu Jun 22 18:13:52 GMT 2023","1620","Cardano Regression Suite","Cardano API test ","tests.stakes.GetTopDelegatorsTest","tests.stakes.GetTopDelegatorsTest","getDataForStakeDeRegistration","Verify data for get top delegators",""
