"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 08 18:16:18 GMT 2023","Tue Aug 08 18:16:20 GMT 2023","1943","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_valid_hash","Get the transaction by valid hash",""
"passed","Tue Aug 08 18:13:45 GMT 2023","Tue Aug 08 18:13:47 GMT 2023","1816","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyAddress","tests.stakes.StakeKeyAddress","getStakeByAddresWrongFormat","get stake detail by address wrong format",""
"passed","Tue Aug 08 18:12:39 GMT 2023","Tue Aug 08 18:12:41 GMT 2023","1988","Cardano Regression Suite","Cardano API test ","tests.block.BlockListTests","tests.block.BlockListTests","getBlockListSuccessfullyWithInvalidSize","get block list successfully with invalid size",""
"failed","Tue Aug 08 18:13:11 GMT 2023","Tue Aug 08 18:13:13 GMT 2023","1922","Cardano Regression Suite","Cardano API test ","tests.tokens.Tokens","tests.tokens.Tokens","getListTokenWithSizeKey","verify that get list token with size key",""
"failed","Tue Aug 08 18:14:09 GMT 2023","Tue Aug 08 18:14:11 GMT 2023","1838","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyInstantaneousRewards","tests.stakes.StakeKeyInstantaneousRewards","getStakkeInstantaneousRewardParam","get stake instantaneous rewards with param",""
"passed","Tue Aug 08 18:15:58 GMT 2023","Tue Aug 08 18:16:00 GMT 2023","2010","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_hash","Get the transaction by valid hash",""
"passed","Tue Aug 08 18:13:27 GMT 2023","Tue Aug 08 18:13:29 GMT 2023","1975","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"failed","Tue Aug 08 18:12:11 GMT 2023","Tue Aug 08 18:12:13 GMT 2023","2001","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidSize","verify that get data for pool detail delegators unsuccessfully with invalid size",""
"failed","Tue Aug 08 18:12:12 GMT 2023","Tue Aug 08 18:12:14 GMT 2023","2014","Cardano Regression Suite","Cardano API test ","tests.addresses.TopAddressTests","tests.addresses.TopAddressTests","verifyGetAddressResponseSuccessfully","verify get top-address successfully",""
"failed","Tue Aug 08 18:13:20 GMT 2023","Tue Aug 08 18:13:22 GMT 2023","2010","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"failed","Tue Aug 08 18:13:33 GMT 2023","Tue Aug 08 18:13:35 GMT 2023","1993","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithPage","get token top holders with page",""
"failed","Tue Aug 08 18:13:53 GMT 2023","Tue Aug 08 18:13:55 GMT 2023","1866","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyInstantaneousRewards","tests.stakes.StakeKeyInstantaneousRewards","getStakeInstantaneousReward","get stake instantaneous rewards with stake key",""
"failed","Tue Aug 08 18:14:47 GMT 2023","Tue Aug 08 18:14:49 GMT 2023","1929","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryInvalidPage","get stake history with invalid page",""
"failed","Tue Aug 08 18:15:44 GMT 2023","Tue Aug 08 18:15:46 GMT 2023","2027","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochNoBlockTests","tests.epoch.EpochNoBlockTests","getBlockListEpochByNoWithParam","Verify get block list of epoch by its no with param successfully",""
"failed","Tue Aug 08 18:16:00 GMT 2023","Tue Aug 08 18:16:03 GMT 2023","2173","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_hash","Get the transaction by valid hash",""
"failed","Tue Aug 08 18:11:58 GMT 2023","Tue Aug 08 18:11:59 GMT 2023","1935","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressAnalyticsTests","tests.addresses.AddressAnalyticsTests","verifyGetAddressAnalyticsResponseUnsuccessfullyWithAddress","verify that get data for address analytics unSuccessfully with address",""
"failed","Tue Aug 08 18:14:08 GMT 2023","Tue Aug 08 18:14:10 GMT 2023","1858","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getWithdrawalHistoryWithPage","get stake withdrawal history with page",""
"failed","Tue Aug 08 18:13:42 GMT 2023","Tue Aug 08 18:13:44 GMT 2023","1876","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSort","get token mint with sort",""
"failed","Tue Aug 08 18:14:47 GMT 2023","Tue Aug 08 18:14:49 GMT 2023","1993","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeDeRegistrationTest","tests.stakes.GetDataForStakeDeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake de registration",""
"failed","Tue Aug 08 18:14:15 GMT 2023","Tue Aug 08 18:14:17 GMT 2023","2306","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddress","get stake list address",""
"failed","Tue Aug 08 18:14:55 GMT 2023","Tue Aug 08 18:14:57 GMT 2023","1967","Cardano Regression Suite","Cardano API test ","tests.stakes.GetTopDelegatorsTest","tests.stakes.GetTopDelegatorsTest","getDataForStakeDeRegistration","Verify data for get top delegators",""
"passed","Tue Aug 08 18:13:46 GMT 2023","Tue Aug 08 18:13:48 GMT 2023","1834","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintsAllKey","get token mints all key",""
"passed","Tue Aug 08 18:14:37 GMT 2023","Tue Aug 08 18:14:39 GMT 2023","1935","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithSize","get stake list addres with size",""
"passed","Tue Aug 08 18:15:48 GMT 2023","Tue Aug 08 18:15:50 GMT 2023","2002","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochTests","tests.epoch.EpochTests","getBlockListEpochByNo","Verify get list of epoch successfully",""
"failed","Tue Aug 08 18:15:09 GMT 2023","Tue Aug 08 18:15:11 GMT 2023","1979","Cardano Regression Suite","Cardano API test ","tests.stakes.GetTopDelegatorsTest","tests.stakes.GetTopDelegatorsTest","getDataForStakeDeRegistration","Verify data for get top delegators",""
"passed","Tue Aug 08 18:16:07 GMT 2023","Tue Aug 08 18:16:09 GMT 2023","1993","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByInvalidPolicies","verify get list tokens by Invalid policy",""
"passed","Tue Aug 08 18:12:47 GMT 2023","Tue Aug 08 18:12:49 GMT 2023","2006","Cardano Regression Suite","Cardano API test ","tests.block.BlockListTests","tests.block.BlockListTests","getBlockListUnsuccessfullyWithInvalidBlockId","get block list unsuccessfully with invalid blockId",""
"failed","Tue Aug 08 18:12:35 GMT 2023","Tue Aug 08 18:12:37 GMT 2023","1929","Cardano Regression Suite","Cardano API test ","tests.block.BlockListTests","tests.block.BlockListTests","getBlockListSuccessfullyWithInvalidSize","get block list successfully with invalid size",""
"failed","Tue Aug 08 18:13:07 GMT 2023","Tue Aug 08 18:13:09 GMT 2023","1961","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsPage","get token txs with page",""
"passed","Tue Aug 08 18:12:41 GMT 2023","Tue Aug 08 18:12:43 GMT 2023","1974","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithSort","Get all blocks successfully with sort",""
"passed","Tue Aug 08 18:15:19 GMT 2023","Tue Aug 08 18:15:23 GMT 2023","3914","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochNoBlockTests","tests.epoch.EpochNoBlockTests","getBlockListEpochByNextEpoch","Verify get block list of epoch by next epoch",""
