"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 08 18:15:45 GMT 2023","Fri Sep 08 18:15:47 GMT 2023","1934","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByInvalidPolicies","verify get list holders by invalid policies ",""
"failed","Fri Sep 08 18:13:06 GMT 2023","Fri Sep 08 18:13:08 GMT 2023","1981","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"failed","Fri Sep 08 18:13:27 GMT 2023","Fri Sep 08 18:13:29 GMT 2023","1950","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyInstantaneousRewards","tests.stakes.StakeKeyInstantaneousRewards","getStakeInstantaneousReward","get stake instantaneous rewards with stake key",""
"passed","Fri Sep 08 18:15:43 GMT 2023","Fri Sep 08 18:15:45 GMT 2023","1967","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getTokenByPoliciesSuccess","verify get tokens by policies successfully",""
"failed","Fri Sep 08 18:13:08 GMT 2023","Fri Sep 08 18:13:10 GMT 2023","1978","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSize","get token mint with size",""
"passed","Fri Sep 08 18:13:00 GMT 2023","Fri Sep 08 18:13:02 GMT 2023","1936","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"failed","Fri Sep 08 18:13:25 GMT 2023","Fri Sep 08 18:13:27 GMT 2023","1920","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintsInvalidTokenId","get token mints invalid tokenId",""
"failed","Fri Sep 08 18:13:56 GMT 2023","Fri Sep 08 18:13:58 GMT 2023","1951","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressStakeKeyInvalid","get stake list addres | stakeKey invalid",""
"failed","Fri Sep 08 18:13:37 GMT 2023","Fri Sep 08 18:13:39 GMT 2023","1944","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyDelegationHistoryTest","tests.stakes.StakeKeyDelegationHistoryTest","getDelegationHistoryWithPage","get stake delegation history with page",""
"failed","Fri Sep 08 18:13:20 GMT 2023","Fri Sep 08 18:13:22 GMT 2023","1931","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintsInvalidTokenId","get token mints invalid tokenId",""
"failed","Fri Sep 08 18:13:26 GMT 2023","Fri Sep 08 18:13:28 GMT 2023","1947","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getStakeKeyWithdrawalHistoryNoWithdrawal","get stake withdrawal history | hasn't withdrawal",""
"failed","Fri Sep 08 18:13:04 GMT 2023","Fri Sep 08 18:13:06 GMT 2023","1983","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Fri Sep 08 18:13:55 GMT 2023","Fri Sep 08 18:13:57 GMT 2023","1947","Cardano Regression Suite","Cardano API test ","tests.stakes.Stake","tests.stakes.Stake","getStake","get stake with stake key",""
"passed","Fri Sep 08 18:11:34 GMT 2023","Fri Sep 08 18:11:36 GMT 2023","1984","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidPoolView","verify that get data for pool detail delegators unsuccessfully with invalid poolview",""
"passed","Fri Sep 08 18:11:36 GMT 2023","Fri Sep 08 18:11:38 GMT 2023","1909","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressesMinMaxBalanceTests","tests.addresses.AddressesMinMaxBalanceTests","verifyGetAddressMinMaxBalanceResponseUnsuccessfully","verify that get data for address mix-max-balance unsuccessfully",""
"failed","Fri Sep 08 18:12:09 GMT 2023","Fri Sep 08 18:12:11 GMT 2023","1942","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"failed","Fri Sep 08 18:12:10 GMT 2023","Fri Sep 08 18:12:11 GMT 2023","1914","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithSize","Get all blocks successfully with size",""
"passed","Fri Sep 08 18:12:25 GMT 2023","Fri Sep 08 18:12:27 GMT 2023","1947","Cardano Regression Suite","Cardano API test ","tests.tokens.Token","tests.tokens.Token","getATokenFail","verify that get a token with tokenId invalid",""
"broken","Fri Sep 08 18:14:59 GMT 2023","Fri Sep 08 18:15:01 GMT 2023","1928","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochNoTests","tests.epoch.EpochNoTests","getEpochByNo","Verify get epoch by its no successfully",""
"failed","Fri Sep 08 18:11:32 GMT 2023","Fri Sep 08 18:11:34 GMT 2023","1942","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidPage","verify that get data for pool detail delegators unsuccessfully with invalid page",""
"passed","Fri Sep 08 18:14:08 GMT 2023","Fri Sep 08 18:14:10 GMT 2023","1932","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithPage","get stake list addres with page",""
"failed","Fri Sep 08 18:15:15 GMT 2023","Fri Sep 08 18:15:17 GMT 2023","1912","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochTests","tests.epoch.EpochTests","getBlockListEpochByNo","Verify get list of epoch successfully",""
"failed","Fri Sep 08 18:14:18 GMT 2023","Fri Sep 08 18:14:20 GMT 2023","1930","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithSize","get stake list addres with size",""
"failed","Fri Sep 08 18:12:52 GMT 2023","Fri Sep 08 18:12:54 GMT 2023","2076","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintPage","get token mints with page",""
"failed","Fri Sep 08 18:14:39 GMT 2023","Fri Sep 08 18:14:41 GMT 2023","1963","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeRegistrationTest","tests.stakes.GetDataForStakeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake registration",""
"failed","Fri Sep 08 18:15:24 GMT 2023","Fri Sep 08 18:15:26 GMT 2023","1917","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_number_transaction_with_invalid_days","Get number transaction with invalid days",""
"failed","Fri Sep 08 18:13:06 GMT 2023","Fri Sep 08 18:13:08 GMT 2023","1932","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSize","get token mint with size",""
"passed","Fri Sep 08 18:13:18 GMT 2023","Fri Sep 08 18:13:20 GMT 2023","1922","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintsAllKey","get token mints all key",""
"failed","Fri Sep 08 18:13:08 GMT 2023","Fri Sep 08 18:13:10 GMT 2023","1874","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithPage","get token top holders with page",""
"passed","Fri Sep 08 18:15:20 GMT 2023","Fri Sep 08 18:15:22 GMT 2023","1904","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochTests","tests.epoch.EpochTests","getBlockListEpochByNo","Verify get list of epoch successfully",""
"failed","Fri Sep 08 18:13:16 GMT 2023","Fri Sep 08 18:13:18 GMT 2023","1915","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithSize","get token top holders with size",""
"passed","Fri Sep 08 18:15:23 GMT 2023","Fri Sep 08 18:15:25 GMT 2023","1950","Cardano Regression Suite","Cardano API test ","tests.policies.GetPolicyDetailsTests","tests.policies.GetPolicyDetailsTests","getTokenByPoliciesUnSuccess","verify get policy detail Unsuccessfully",""
"passed","Fri Sep 08 18:14:07 GMT 2023","Fri Sep 08 18:14:09 GMT 2023","1958","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeAnalyticsTest","tests.stakes.StakeAnalyticsTest","getDataForStakeDeRegistration","Verify active stake, live stake and total stake",""
"failed","Fri Sep 08 18:12:48 GMT 2023","Fri Sep 08 18:12:50 GMT 2023","1972","Cardano Regression Suite","Cardano API test ","tests.tokens.Tokens","tests.tokens.Tokens","getListTokenWithSortKey","verify that get list token with sort key",""
"passed","Fri Sep 08 18:11:30 GMT 2023","Fri Sep 08 18:11:32 GMT 2023","1983","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressesMinMaxBalanceTests","tests.addresses.AddressesMinMaxBalanceTests","verifyGetAddressMinMaxBalanceResponseSuccessfully","verify that get data for address mix-max-balance successfully",""
"passed","Fri Sep 08 18:13:41 GMT 2023","Fri Sep 08 18:13:43 GMT 2023","1953","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyDelegationHistoryTest","tests.stakes.StakeKeyDelegationHistoryTest","getDelegationHistoryWithPage","get stake delegation history with page",""
"passed","Fri Sep 08 18:13:45 GMT 2023","Fri Sep 08 18:13:47 GMT 2023","1953","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getWithdrawalHistoryWithSize","get stake withdrawal history with size",""
"passed","Fri Sep 08 18:11:38 GMT 2023","Fri Sep 08 18:11:42 GMT 2023","3827","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationPoolListTests","tests.delegation_controller.DelegationPoolListTests","verifyGetDataFromPoolListUnsuccessfully","verify that get data from pool list unsuccessfully",""
"passed","Fri Sep 08 18:15:29 GMT 2023","Fri Sep 08 18:15:31 GMT 2023","1897","Cardano Regression Suite","Cardano API test ","tests.policies.GetPolicyDetailsTests","tests.policies.GetPolicyDetailsTests","getTokenByPoliciesUnSuccess","verify get policy detail Unsuccessfully",""
