"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Mar 09 18:12:37 GMT 2024","Sat Mar 09 18:12:38 GMT 2024","1742","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getWithdrawalHistoryWithPage","get stake withdrawal history with page",""
"failed","Sat Mar 09 18:13:14 GMT 2024","Sat Mar 09 18:13:16 GMT 2024","1803","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryInvalidPage","get stake history with invalid page",""
"failed","Sat Mar 09 18:13:44 GMT 2024","Sat Mar 09 18:13:45 GMT 2024","1785","Cardano Regression Suite","Cardano API test ","tests.stakes.GetTopDelegatorsTest","tests.stakes.GetTopDelegatorsTest","getDataForStakeDeRegistration","Verify data for get top delegators",""
"passed","Sat Mar 09 18:14:22 GMT 2024","Sat Mar 09 18:14:24 GMT 2024","1830","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_hash","Get the transaction by valid hash",""
"passed","Sat Mar 09 18:13:55 GMT 2024","Sat Mar 09 18:13:57 GMT 2024","1774","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochNoTests","tests.epoch.EpochNoTests","getEpochByNoUnSuccess","Verify get epoch by epoch no Unsuccessfully",""
"failed","Sat Mar 09 18:12:10 GMT 2024","Sat Mar 09 18:12:12 GMT 2024","1744","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithPage","get token top holders with page",""
"passed","Sat Mar 09 18:10:53 GMT 2024","Sat Mar 09 18:10:55 GMT 2024","1782","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidPoolView","verify that get data for pool detail delegators unsuccessfully with invalid poolview",""
"passed","Sat Mar 09 18:14:07 GMT 2024","Sat Mar 09 18:14:09 GMT 2024","1922","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochNoBlockTests","tests.epoch.EpochNoBlockTests","getBlockListEpochByNoWithParam","Verify get block list of epoch by its no with param successfully",""
"failed","Sat Mar 09 18:13:15 GMT 2024","Sat Mar 09 18:13:17 GMT 2024","1770","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeDeRegistrationTest","tests.stakes.GetDataForStakeDeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake de registration",""
"failed","Sat Mar 09 18:10:44 GMT 2024","Sat Mar 09 18:10:46 GMT 2024","1782","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressAnalyticsTests","tests.addresses.AddressAnalyticsTests","verifyGetAddressAnalyticsResponseUnsuccessfullyWithAddress","verify that get data for address analytics unSuccessfully with address",""
"passed","Sat Mar 09 18:10:50 GMT 2024","Sat Mar 09 18:10:52 GMT 2024","1784","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressesMinMaxBalanceTests","tests.addresses.AddressesMinMaxBalanceTests","verifyGetAddressMinMaxBalanceResponseUnsuccessfully","verify that get data for address mix-max-balance unsuccessfully",""
"passed","Sat Mar 09 18:14:27 GMT 2024","Sat Mar 09 18:14:29 GMT 2024","1771","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByInvalidPolicies","verify get list holders by invalid policies ",""
"passed","Sat Mar 09 18:14:40 GMT 2024","Sat Mar 09 18:14:42 GMT 2024","1757","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_valid_hash","Get the transaction by valid hash",""
"passed","Sat Mar 09 18:13:45 GMT 2024","Sat Mar 09 18:13:47 GMT 2024","1813","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochCurrentTests","tests.epoch.EpochCurrentTests","getCurrentEpoch","Verify get current epoch successfully",""
"passed","Sat Mar 09 18:11:24 GMT 2024","Sat Mar 09 18:11:25 GMT 2024","1779","Cardano Regression Suite","Cardano API test ","tests.block.BlockListTests","tests.block.BlockListTests","getBlockListSuccessfullyWithInvalidSize","get block list successfully with invalid size",""
"passed","Sat Mar 09 18:14:33 GMT 2024","Sat Mar 09 18:14:35 GMT 2024","1751","Cardano Regression Suite","Cardano API test ","tests.policies.GetTokenByPolicyTests","tests.policies.GetTokenByPolicyTests","getListTokenByInvalidPolicies","verify get list tokens by Invalid policy",""
"failed","Sat Mar 09 18:11:43 GMT 2024","Sat Mar 09 18:11:45 GMT 2024","1799","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsPage","get token txs with page",""
"passed","Sat Mar 09 18:13:39 GMT 2024","Sat Mar 09 18:13:41 GMT 2024","1809","Cardano Regression Suite","Cardano API test ","tests.contract.ContractTests","tests.contract.ContractTests","getListParamSuccess","verify that get list contract successfully",""
"passed","Sat Mar 09 18:12:15 GMT 2024","Sat Mar 09 18:12:17 GMT 2024","1781","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithSize","get token top holders with size",""
"failed","Sat Mar 09 18:12:12 GMT 2024","Sat Mar 09 18:12:14 GMT 2024","1755","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSize","get token mint with size",""
"passed","Sat Mar 09 18:11:00 GMT 2024","Sat Mar 09 18:11:04 GMT 2024","3618","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfully","Get all blocks successfully",""
"failed","Sat Mar 09 18:14:19 GMT 2024","Sat Mar 09 18:14:21 GMT 2024","1792","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_number_transaction_with_invalid_days","Get number transaction with invalid days",""
"passed","Sat Mar 09 18:14:22 GMT 2024","Sat Mar 09 18:14:24 GMT 2024","1769","Cardano Regression Suite","Cardano API test ","tests.policies.GetPolicyDetailsTests","tests.policies.GetPolicyDetailsTests","getTokenByPoliciesUnSuccess","verify get policy detail Unsuccessfully",""
"failed","Sat Mar 09 18:13:11 GMT 2024","Sat Mar 09 18:13:13 GMT 2024","1751","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithSize","get stake list addres with size",""
"passed","Sat Mar 09 18:13:57 GMT 2024","Sat Mar 09 18:13:59 GMT 2024","1822","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_filter_transaction_success_without_sort","Get filter transaction without sort",""
"failed","Sat Mar 09 18:14:13 GMT 2024","Sat Mar 09 18:14:15 GMT 2024","1892","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochNoBlockTests","tests.epoch.EpochNoBlockTests","getBlockListEpochByNoWithParam","Verify get block list of epoch by its no with param successfully",""
"passed","Sat Mar 09 18:12:37 GMT 2024","Sat Mar 09 18:12:39 GMT 2024","1855","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyInstantaneousRewards","tests.stakes.StakeKeyInstantaneousRewards","getStakkeInstantaneousRewardParam","get stake instantaneous rewards with param",""
"failed","Sat Mar 09 18:11:21 GMT 2024","Sat Mar 09 18:11:23 GMT 2024","1772","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Sat Mar 09 18:12:25 GMT 2024","Sat Mar 09 18:12:27 GMT 2024","1770","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintsAllKey","get token mints all key",""
"failed","Sat Mar 09 18:13:23 GMT 2024","Sat Mar 09 18:13:25 GMT 2024","1784","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeRegistrationTest","tests.stakes.GetDataForStakeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake registration",""
"failed","Sat Mar 09 18:12:19 GMT 2024","Sat Mar 09 18:12:21 GMT 2024","1778","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithSize","get token top holders with size",""
"failed","Sat Mar 09 18:11:14 GMT 2024","Sat Mar 09 18:11:16 GMT 2024","1811","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithSize","Get all blocks successfully with size",""
"failed","Sat Mar 09 18:12:24 GMT 2024","Sat Mar 09 18:12:26 GMT 2024","1803","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getStakeKeyWithdrawalHistory","get stake withdrawal history | withdrawal",""
"failed","Sat Mar 09 18:14:10 GMT 2024","Sat Mar 09 18:14:12 GMT 2024","1806","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_number_transaction_with_invalid_days","Get number transaction with invalid days",""
"failed","Sat Mar 09 18:12:51 GMT 2024","Sat Mar 09 18:12:53 GMT 2024","1853","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getWithdrawalHistoryWithSize","get stake withdrawal history with size",""
"failed","Sat Mar 09 18:13:04 GMT 2024","Sat Mar 09 18:13:05 GMT 2024","1808","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithPage","get stake list addres with page",""
"passed","Sat Mar 09 18:14:01 GMT 2024","Sat Mar 09 18:14:03 GMT 2024","1851","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochNoTests","tests.epoch.EpochNoTests","getEpochByNoUnSuccess","Verify get epoch by epoch no Unsuccessfully",""
"failed","Sat Mar 09 18:12:19 GMT 2024","Sat Mar 09 18:12:21 GMT 2024","1828","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSort","get token mint with sort",""
"failed","Sat Mar 09 18:12:00 GMT 2024","Sat Mar 09 18:12:01 GMT 2024","1747","Cardano Regression Suite","Cardano API test ","tests.tokens.Tokens","tests.tokens.Tokens","getListTokenWithSortKey","verify that get list token with sort key",""
"failed","Sat Mar 09 18:12:49 GMT 2024","Sat Mar 09 18:12:51 GMT 2024","1823","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddress","get stake list address",""
"failed","Sat Mar 09 18:11:25 GMT 2024","Sat Mar 09 18:11:27 GMT 2024","1796","Cardano Regression Suite","Cardano API test ","tests.tokens.Token","tests.tokens.Token","getATokenFail","verify that get a token with tokenId invalid",""
"failed","Sat Mar 09 18:12:27 GMT 2024","Sat Mar 09 18:12:28 GMT 2024","1777","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintsInvalidTokenId","get token mints invalid tokenId",""
"passed","Sat Mar 09 18:12:04 GMT 2024","Sat Mar 09 18:12:06 GMT 2024","1763","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Sat Mar 09 18:11:23 GMT 2024","Sat Mar 09 18:11:25 GMT 2024","1781","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithSort","Get all blocks successfully with sort",""
"failed","Sat Mar 09 18:14:30 GMT 2024","Sat Mar 09 18:14:31 GMT 2024","1746","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_invalid_hash","Get the transaction by invalid hash",""
"failed","Sat Mar 09 18:11:32 GMT 2024","Sat Mar 09 18:11:34 GMT 2024","1756","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"failed","Sat Mar 09 18:14:20 GMT 2024","Sat Mar 09 18:14:22 GMT 2024","1814","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochTests","tests.epoch.EpochTests","getBlockListEpochByNo","Verify get list of epoch successfully",""
"failed","Sat Mar 09 18:13:48 GMT 2024","Sat Mar 09 18:13:50 GMT 2024","1775","Cardano Regression Suite","Cardano API test ","tests.contract.ContractTests","tests.contract.ContractTests","getListParamUnSuccess","verify that get list contract with invalid data",""
"passed","Sat Mar 09 18:14:38 GMT 2024","Sat Mar 09 18:14:40 GMT 2024","1777","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_valid_hash","Get the transaction by valid hash",""
"passed","Sat Mar 09 18:10:49 GMT 2024","Sat Mar 09 18:10:50 GMT 2024","1782","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressesMinMaxBalanceTests","tests.addresses.AddressesMinMaxBalanceTests","verifyGetAddressMinMaxBalanceResponseUnsuccessfully","verify that get data for address mix-max-balance unsuccessfully",""
"broken","Sat Mar 09 18:14:04 GMT 2024","Sat Mar 09 18:14:06 GMT 2024","1771","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochTests","tests.epoch.EpochTests","getBlockListEpochByNo","Verify get list of epoch successfully",""
"failed","Sat Mar 09 18:13:24 GMT 2024","Sat Mar 09 18:13:26 GMT 2024","1776","Cardano Regression Suite","Cardano API test ","tests.stakes.GetTopDelegatorsTest","tests.stakes.GetTopDelegatorsTest","getDataForStakeDeRegistration","Verify data for get top delegators",""
"failed","Sat Mar 09 18:11:38 GMT 2024","Sat Mar 09 18:11:40 GMT 2024","1803","Cardano Regression Suite","Cardano API test ","tests.tokens.Tokens","tests.tokens.Tokens","getListTokenWithPageKey","verify that get list token with page key",""
