"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Aug 12 18:13:03 GMT 2023","Sat Aug 12 18:13:04 GMT 2023","1466","Cardano Regression Suite","Cardano API test ","tests.contract.ContractTests","tests.contract.ContractTests","getListParamUnSuccess","verify that get list contract with invalid data",""
"passed","Sat Aug 12 18:13:42 GMT 2023","Sat Aug 12 18:13:43 GMT 2023","1490","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByPoliciesSuccess","verify get list holders by policies successfully",""
"passed","Sat Aug 12 18:13:24 GMT 2023","Sat Aug 12 18:13:25 GMT 2023","1525","Cardano Regression Suite","Cardano API test ","tests.policies.GetPolicyDetailsTests","tests.policies.GetPolicyDetailsTests","getTokenByPoliciesUnSuccess","verify get policy detail Unsuccessfully",""
"failed","Sat Aug 12 18:12:36 GMT 2023","Sat Aug 12 18:12:37 GMT 2023","1484","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryInvalidPage","get stake history with invalid page",""
"failed","Sat Aug 12 18:11:55 GMT 2023","Sat Aug 12 18:11:56 GMT 2023","1452","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintsInvalidTokenId","get token mints invalid tokenId",""
"passed","Sat Aug 12 18:10:31 GMT 2023","Sat Aug 12 18:10:32 GMT 2023","1481","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressesMinMaxBalanceTests","tests.addresses.AddressesMinMaxBalanceTests","verifyGetAddressMinMaxBalanceResponseUnsuccessfully","verify that get data for address mix-max-balance unsuccessfully",""
"failed","Sat Aug 12 18:10:51 GMT 2023","Sat Aug 12 18:10:52 GMT 2023","1494","Cardano Regression Suite","Cardano API test ","tests.block.BlockListTests","tests.block.BlockListTests","getBlockListSuccessfullyWithInvalidPage","get block list successfully with invalid page",""
"failed","Sat Aug 12 18:11:35 GMT 2023","Sat Aug 12 18:11:37 GMT 2023","1445","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintPage","get token mints with page",""
"failed","Sat Aug 12 18:12:35 GMT 2023","Sat Aug 12 18:12:37 GMT 2023","1471","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithSize","get stake list addres with size",""
"passed","Sat Aug 12 18:10:37 GMT 2023","Sat Aug 12 18:10:38 GMT 2023","1549","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTransactionTests","tests.addresses.AddressTransactionTests","getTheListTransactionOfAddressUnsuccessfully","get the list transaction of address unsuccessfully",""
"failed","Sat Aug 12 18:13:25 GMT 2023","Sat Aug 12 18:13:27 GMT 2023","1492","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_number_transaction_with_invalid_days","Get number transaction with invalid days",""
"failed","Sat Aug 12 18:12:18 GMT 2023","Sat Aug 12 18:12:19 GMT 2023","1462","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressStakeKeyInvalid","get stake list addres | stakeKey invalid",""
"passed","Sat Aug 12 18:10:52 GMT 2023","Sat Aug 12 18:10:54 GMT 2023","1500","Cardano Regression Suite","Cardano API test ","tests.block.BlockListTests","tests.block.BlockListTests","getBlockListSuccessfullyWithInvalidSize","get block list successfully with invalid size",""
"passed","Sat Aug 12 18:12:55 GMT 2023","Sat Aug 12 18:12:57 GMT 2023","1869","Cardano Regression Suite","Cardano API test ","tests.contract.ContractTests","tests.contract.ContractTests","getListParamSuccess","verify that get list contract successfully",""
"passed","Sat Aug 12 18:11:43 GMT 2023","Sat Aug 12 18:11:45 GMT 2023","1535","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolderWithPage","get token top holders with page",""
"failed","Sat Aug 12 18:11:41 GMT 2023","Sat Aug 12 18:11:43 GMT 2023","1532","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSize","get token mint with size",""
"passed","Sat Aug 12 18:11:37 GMT 2023","Sat Aug 12 18:11:38 GMT 2023","1513","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSize","get token mint with size",""
"passed","Sat Aug 12 18:11:46 GMT 2023","Sat Aug 12 18:11:48 GMT 2023","1472","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyAddress","tests.stakes.StakeKeyAddress","getStakeByAddresWrongFormat","get stake detail by address wrong format",""
"failed","Sat Aug 12 18:11:40 GMT 2023","Sat Aug 12 18:11:41 GMT 2023","1468","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintSize","get token mint with size",""
"failed","Sat Aug 12 18:11:16 GMT 2023","Sat Aug 12 18:11:17 GMT 2023","1464","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"passed","Sat Aug 12 18:10:33 GMT 2023","Sat Aug 12 18:10:34 GMT 2023","1503","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidSize","verify that get data for pool detail delegators unsuccessfully with invalid size",""
"failed","Sat Aug 12 18:13:00 GMT 2023","Sat Aug 12 18:13:01 GMT 2023","1486","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_filter_transaction_success_without_sort","Get filter transaction without sort",""
