"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 02 18:12:22 GMT 2023","Sun Jul 02 18:12:23 GMT 2023","1565","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithSize","Get all blocks successfully with size",""
"passed","Sun Jul 02 18:15:08 GMT 2023","Sun Jul 02 18:15:08 GMT 2023","0","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_hash_in_mainnet","Get the transaction by valid hash in mainnet",""
"passed","Sun Jul 02 18:13:13 GMT 2023","Sun Jul 02 18:13:14 GMT 2023","1541","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyAddress","tests.stakes.StakeKeyAddress","getStakeByAddresWrongFormat","get stake detail by address wrong format",""
"failed","Sun Jul 02 18:11:47 GMT 2023","Sun Jul 02 18:11:48 GMT 2023","1583","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidPage","verify that get data for pool detail delegators unsuccessfully with invalid page",""
"failed","Sun Jul 02 18:12:03 GMT 2023","Sun Jul 02 18:12:05 GMT 2023","1524","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTransactionTests","tests.addresses.AddressTransactionTests","getTheListTransactionOfAddressUnsuccessfully","get the list transaction of address unsuccessfully",""
"passed","Sun Jul 02 18:13:36 GMT 2023","Sun Jul 02 18:13:37 GMT 2023","1519","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyInstantaneousRewards","tests.stakes.StakeKeyInstantaneousRewards","getStakkeInstantaneousRewardParam","get stake instantaneous rewards with param",""
"passed","Sun Jul 02 18:14:11 GMT 2023","Sun Jul 02 18:14:13 GMT 2023","1660","Cardano Regression Suite","Cardano API test ","tests.stakes.GetTopDelegatorsTest","tests.stakes.GetTopDelegatorsTest","getDataForStakeDeRegistration","Verify data for get top delegators",""
"failed","Sun Jul 02 18:14:19 GMT 2023","Sun Jul 02 18:14:21 GMT 2023","1510","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryInvalidStake","get stake history with invalid stake key",""
"broken","Sun Jul 02 18:13:16 GMT 2023","Sun Jul 02 18:13:17 GMT 2023","1575","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyAddress","tests.stakes.StakeKeyAddress","getStakeByAddress","get a stake detail by address",""
"failed","Sun Jul 02 18:12:50 GMT 2023","Sun Jul 02 18:12:52 GMT 2023","1521","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsSize","get token txs with size",""
"failed","Sun Jul 02 18:12:57 GMT 2023","Sun Jul 02 18:12:58 GMT 2023","1590","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"failed","Sun Jul 02 18:13:44 GMT 2023","Sun Jul 02 18:13:45 GMT 2023","1533","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyWithdrawalHistoryTests","tests.stakes.StakeKeyWithdrawalHistoryTests","getWithdrawalHistoryWithSize","get stake withdrawal history with size",""
"failed","Sun Jul 02 18:14:12 GMT 2023","Sun Jul 02 18:14:13 GMT 2023","1534","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeRegistrationTest","tests.stakes.GetDataForStakeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake registration",""
