"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Mar 10 18:10:39 GMT 2024","Sun Mar 10 18:10:40 GMT 2024","1540","Cardano Regression Suite","Cardano API test ","tests.addresses.TopAddressTests","tests.addresses.TopAddressTests","verifyGetAddressResponseUnsuccessfully","verify get top-address unsuccessfully",""
"passed","Sun Mar 10 18:12:18 GMT 2024","Sun Mar 10 18:12:19 GMT 2024","1510","Cardano Regression Suite","Cardano API test ","tests.stakes.Stake","tests.stakes.Stake","getStakeUnsuccess","get stake with stake key | unsuccess",""
"passed","Sun Mar 10 18:12:27 GMT 2024","Sun Mar 10 18:12:28 GMT 2024","1519","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistory","get stake history",""
"failed","Sun Mar 10 18:12:45 GMT 2024","Sun Mar 10 18:12:47 GMT 2024","1542","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyHistoryTests","tests.stakes.StakeKeyHistoryTests","getStakeHistoryInvalidStake","get stake history with invalid stake key",""
"failed","Sun Mar 10 18:13:14 GMT 2024","Sun Mar 10 18:13:15 GMT 2024","1527","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochNoBlockTests","tests.epoch.EpochNoBlockTests","getBlockListEpochByNoWithParam","Verify get block list of epoch by its no with param successfully",""
"passed","Sun Mar 10 18:10:33 GMT 2024","Sun Mar 10 18:10:34 GMT 2024","1524","Cardano Regression Suite","Cardano API test ","tests.addresses.AddressTests","tests.addresses.AddressTests","verifyGetAddressResponseUnsuccessfully","verify that get data for address unsuccessfully",""
"failed","Sun Mar 10 18:10:49 GMT 2024","Sun Mar 10 18:10:51 GMT 2024","1503","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithPage","Get all blocks successfully with page",""
"failed","Sun Mar 10 18:11:31 GMT 2024","Sun Mar 10 18:11:33 GMT 2024","1523","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenMints","tests.tokens.TokenMints","getTokenMintPage","get token mints with page",""
"passed","Sun Mar 10 18:13:40 GMT 2024","Sun Mar 10 18:13:41 GMT 2024","1491","Cardano Regression Suite","Cardano API test ","tests.policies.GetHolderByPolicyTests","tests.policies.GetHolderByPolicyTests","getHolderByInvalidPolicies","verify get list holders by invalid policies ",""
"failed","Sun Mar 10 18:12:00 GMT 2024","Sun Mar 10 18:12:02 GMT 2024","1497","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyDelegationHistoryTest","tests.stakes.StakeKeyDelegationHistoryTest","getDelegationHistoryStakeKeyInvalid","get stake delegation history | stakeKey invalid",""
"failed","Sun Mar 10 18:13:28 GMT 2024","Sun Mar 10 18:13:29 GMT 2024","1501","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_number_transaction_with_invalid_days","Get number transaction with invalid days",""
"passed","Sun Mar 10 18:13:46 GMT 2024","Sun Mar 10 18:13:48 GMT 2024","1603","Cardano Regression Suite","Cardano API test ","tests.transaction.TransactionTests","tests.transaction.TransactionTests","get_transaction_by_valid_hash","Get the transaction by valid hash",""
"failed","Sun Mar 10 18:12:47 GMT 2024","Sun Mar 10 18:12:49 GMT 2024","1504","Cardano Regression Suite","Cardano API test ","tests.stakes.GetTopDelegatorsTest","tests.stakes.GetTopDelegatorsTest","getDataForStakeDeRegistration","Verify data for get top delegators",""
"failed","Sun Mar 10 18:11:05 GMT 2024","Sun Mar 10 18:11:06 GMT 2024","1526","Cardano Regression Suite","Cardano API test ","tests.tokens.Token","tests.tokens.Token","getATokenFail","verify that get a token with tokenId invalid",""
"failed","Sun Mar 10 18:12:35 GMT 2024","Sun Mar 10 18:12:37 GMT 2024","1511","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeDeRegistrationTest","tests.stakes.GetDataForStakeDeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake de registration",""
"failed","Sun Mar 10 18:10:52 GMT 2024","Sun Mar 10 18:10:54 GMT 2024","1495","Cardano Regression Suite","Cardano API test ","tests.block.GetAllBlockTests","tests.block.GetAllBlockTests","getAllBlockSuccessfullyWithSize","Get all blocks successfully with size",""
"failed","Sun Mar 10 18:11:27 GMT 2024","Sun Mar 10 18:11:29 GMT 2024","1512","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"failed","Sun Mar 10 18:10:24 GMT 2024","Sun Mar 10 18:10:26 GMT 2024","1537","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorUnsuccessfullyWithInvalidPage","verify that get data for pool detail delegators unsuccessfully with invalid page",""
"failed","Sun Mar 10 18:12:49 GMT 2024","Sun Mar 10 18:12:50 GMT 2024","1547","Cardano Regression Suite","Cardano API test ","tests.stakes.GetTopDelegatorsTest","tests.stakes.GetTopDelegatorsTest","getDataForStakeDeRegistration","Verify data for get top delegators",""
"failed","Sun Mar 10 18:11:28 GMT 2024","Sun Mar 10 18:11:29 GMT 2024","1537","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTxs","tests.tokens.TokenTxs","getTokenTxsWithTokenIdInvalid","get token txs with tokenId invalid",""
"passed","Sun Mar 10 18:11:35 GMT 2024","Sun Mar 10 18:11:37 GMT 2024","1515","Cardano Regression Suite","Cardano API test ","tests.tokens.TokenTopHolder","tests.tokens.TokenTopHolder","getTokenTopHolder","get token top holder",""
"failed","Sun Mar 10 18:12:15 GMT 2024","Sun Mar 10 18:12:17 GMT 2024","1532","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyDelegationHistoryTest","tests.stakes.StakeKeyDelegationHistoryTest","getDelegationHistoryWithSize","get stake delegation history with size",""
"passed","Sun Mar 10 18:13:00 GMT 2024","Sun Mar 10 18:13:01 GMT 2024","1530","Cardano Regression Suite","Cardano API test ","tests.epoch.EpochCurrentTests","tests.epoch.EpochCurrentTests","getCurrentEpoch","Verify get current epoch successfully",""
"failed","Sun Mar 10 18:11:10 GMT 2024","Sun Mar 10 18:11:12 GMT 2024","1544","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_de_registration_pool_list","API: Get de-registration pool list",""
"failed","Sun Mar 10 18:11:21 GMT 2024","Sun Mar 10 18:11:23 GMT 2024","1525","Cardano Regression Suite","Cardano API test ","tests.pool.PoolTests","tests.pool.PoolTests","get_registration_pool_list","API: Get registration pool list",""
"passed","Sun Mar 10 18:11:43 GMT 2024","Sun Mar 10 18:11:44 GMT 2024","1526","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyAddress","tests.stakes.StakeKeyAddress","getStakeByAddresWrongFormat","get stake detail by address wrong format",""
"failed","Sun Mar 10 18:12:42 GMT 2024","Sun Mar 10 18:12:43 GMT 2024","1492","Cardano Regression Suite","Cardano API test ","tests.stakes.GetDataForStakeRegistrationTest","tests.stakes.GetDataForStakeRegistrationTest","getDataForStakeDeRegistration","Verify data for stake registration",""
"passed","Sun Mar 10 18:12:22 GMT 2024","Sun Mar 10 18:12:24 GMT 2024","1528","Cardano Regression Suite","Cardano API test ","tests.stakes.StakeKeyListAddressTests","tests.stakes.StakeKeyListAddressTests","getStakeListAddressWithPage","get stake list addres with page",""
"passed","Sun Mar 10 18:10:15 GMT 2024","Sun Mar 10 18:10:23 GMT 2024","7432","Cardano Regression Suite","Cardano API test ","tests.delegation_controller.DelegationControllerTests","tests.delegation_controller.DelegationControllerTests","getPoolDetailDelegatorSuccessfully","verify that get data for pool detail delegators successfully",""
